Timestamp,System Status,Temperature,Relative Humidity,Temperature/Relative Humidity Status,Barometric Pressure,Barometric Pressure Status,PM1,PM2.5,PM4,PM10,PM Status,CO2,CO2 Status,EtOH,tVOC,VOC Status
2023-12-18 00:00:00,4.0,25.2,8.4,0.0,29.25,0.0,1.0,1.0,1.0166666666666666,1.0166666666666666,0.0,385.85,0.0,0.0,0.0,0.0
2023-12-18 01:00:00,4.0,25.2,9.0,0.0,29.243666666666666,0.0,1.0,1.0,1.0,1.0,0.0,387.01666666666665,0.0,0.0,0.0,0.0
2023-12-18 02:00:00,4.0,25.396666666666665,8.183333333333334,0.0,29.238666666666667,0.0,1.4166666666666667,1.55,1.55,1.55,0.0,387.4166666666667,0.0,0.0,0.0,0.0
2023-12-18 03:00:00,4.0,25.623333333333335,8.0,0.0,29.22533333333333,0.0,1.4,1.4833333333333334,1.5,1.55,0.0,385.81666666666666,0.0,0.016666666666666666,0.00018333333333333334,0.0
2023-12-18 04:00:00,4.0,25.813333333333333,8.0,0.0,29.212833333333332,0.0,1.1166666666666667,1.1666666666666667,1.1833333333333333,1.2,0.0,382.93333333333334,0.0,7.983333333333333,0.01565,0.0
2023-12-18 05:00:00,4.0,25.906666666666663,8.566666666666666,0.0,29.192833333333333,0.0,1.6833333333333333,1.8333333333333333,1.9,1.9,0.0,377.9166666666667,0.0,30.116666666666667,0.05661666666666666,0.0
2023-12-18 06:00:00,1.6,26.041999999999998,9.04,0.0,29.1686,0.0,1.56,1.72,1.76,1.76,0.0,383.78,0.0,22.34,0.04208,0.0
2023-12-18 07:00:00,4.0,25.570588235294117,11.0,0.0,29.137647058823532,0.0,10.529411764705882,11.235294117647058,11.352941176470589,11.411764705882353,0.0,443.70588235294116,0.0,10.470588235294118,0.020176470588235292,0.0
2023-12-18 08:00:00,4.0,26.376666666666665,10.283333333333333,0.0,29.125333333333334,0.0,5.933333333333334,6.216666666666667,6.233333333333333,6.233333333333333,0.0,421.25,0.0,2.466666666666667,0.004699999999999999,0.0
2023-12-18 09:00:00,4.0,26.581666666666667,10.0,0.0,29.117833333333333,0.0,1.5333333333333334,1.8,1.8333333333333333,1.8333333333333333,0.0,394.3833333333333,0.0,4.75,0.009983333333333334,0.0
2023-12-18 10:00:00,4.0,26.6,10.816666666666666,0.0,29.102500000000003,0.0,1.9333333333333333,1.9833333333333334,1.9833333333333334,1.9833333333333334,0.0,390.28333333333336,0.0,11.4,0.0217,0.0
2023-12-18 11:00:00,4.0,26.6,11.0,0.0,29.083166666666667,0.0,2.8333333333333335,2.9833333333333334,2.9833333333333334,3.0166666666666666,0.0,389.03333333333336,0.0,18.533333333333335,0.0349,0.0
2023-12-18 12:00:00,4.0,26.6,11.0,0.0,29.065833333333334,0.0,3.1333333333333333,3.5,3.6,3.6166666666666667,0.0,389.25,0.0,14.166666666666666,0.02666666666666667,0.0
2023-12-18 13:00:00,4.0,26.508333333333333,11.0,0.0,29.03966666666667,0.0,2.65,2.9,2.9166666666666665,2.9166666666666665,0.0,393.15,0.0,50.56666666666667,0.09496666666666666,0.0
2023-12-18 14:00:00,4.0,26.27,11.0,0.0,29.017999999999997,0.0,2.0,2.0833333333333335,2.1166666666666667,2.1333333333333333,0.0,394.15,0.0,66.76666666666667,0.12560000000000002,0.0
2023-12-18 15:00:00,4.0,26.14,11.0,0.0,29.0045,0.0,2.0,2.0166666666666666,2.0166666666666666,2.0166666666666666,0.0,395.73333333333335,0.0,58.36666666666667,0.10958333333333334,0.0
2023-12-18 16:00:00,4.0,26.053333333333335,11.066666666666666,0.0,28.983833333333333,0.0,2.0,2.0166666666666666,2.0166666666666666,2.0166666666666666,0.0,391.6666666666667,0.0,48.6,0.09129999999999999,0.0
2023-12-18 17:00:00,4.0,26.0,12.0,0.0,28.961166666666667,0.0,2.0,2.0,2.0,2.0,0.0,391.4,0.0,55.416666666666664,0.10416666666666667,0.0
2023-12-18 18:00:00,4.0,25.985,12.0,0.0,28.9425,0.0,2.0,2.0,2.0,2.0,0.0,392.46666666666664,0.0,56.93333333333333,0.1071,0.0
2023-12-18 19:00:00,4.0,25.913333333333334,12.0,0.0,28.916333333333334,0.0,2.0,2.0,2.0,2.0,0.0,381.9166666666667,0.0,48.083333333333336,0.0905,0.0
2023-12-18 20:00:00,4.0,25.836666666666666,12.0,0.0,28.893666666666665,0.0,2.0,2.0,2.0,2.0,0.0,386.48333333333335,0.0,35.483333333333334,0.06675,0.0
2023-12-18 21:00:00,4.0,25.8,12.0,0.0,28.874333333333333,0.0,2.0,2.0166666666666666,2.0166666666666666,2.0166666666666666,0.0,394.5,0.0,31.15,0.0585,0.0
2023-12-18 22:00:00,4.0,25.720000000000002,12.85,0.0,28.847166666666666,0.0,1.5333333333333334,1.8666666666666667,1.8666666666666667,1.8666666666666667,0.0,394.8,0.0,31.433333333333334,0.059133333333333336,0.0
2023-12-18 23:00:00,4.0,25.7,13.0,0.0,28.817999999999998,0.0,1.1166666666666667,1.25,1.2666666666666666,1.2666666666666666,0.0,402.18333333333334,0.0,31.766666666666666,0.05975,0.0
2023-12-19 00:00:00,4.0,25.7,13.0,0.0,28.81,0.0,1.0,1.0,1.0,1.0,0.0,395.93333333333334,0.0,29.65,0.0557,0.0
2023-12-19 01:00:00,4.0,25.7,13.0,0.0,28.802666666666667,0.0,1.0,1.0,1.0,1.0,0.0,397.65,0.0,33.15,0.0625,0.0
