Timestamp,PM1,PM2.5,PM4,PM10
2023-12-18 00:00:00,1.44,1.452,1.452,1.452
2023-12-18 01:00:00,1.4279999999999995,1.44,1.44,1.44
2023-12-18 02:00:00,2.028,2.1839999999999997,2.1959999999999997,2.2199999999999998
2023-12-18 03:00:00,1.944,2.1119999999999997,2.1119999999999997,2.1119999999999997
2023-12-18 04:00:00,1.524,1.632,1.644,1.656
2023-12-18 05:00:00,2.268,2.544,2.592,2.6159999999999997
2023-12-18 06:00:00,2.28,2.472,2.472,2.472
2023-12-18 09:00:00,2.9399999999999995,3.048,3.048,3.06
2023-12-18 10:00:00,3.3360000000000003,3.552,3.552,3.552
2023-12-18 11:00:00,5.136,5.436,5.436,5.436
2023-12-18 12:00:00,5.651999999999999,5.9399999999999995,5.952,5.952
2023-12-18 13:00:00,4.308,4.524,4.524,4.536
2023-12-18 14:00:00,3.2094915254237293,3.4413559322033893,3.4413559322033893,3.4413559322033893
2023-12-18 15:00:00,3.0,3.288,3.288,3.3
2023-12-18 16:00:00,2.88,2.976,2.976,2.976
2023-12-18 17:00:00,2.88,2.9519999999999995,2.9519999999999995,2.9639999999999995
2023-12-18 18:00:00,2.916,3.0959999999999996,3.1079999999999997,3.1319999999999997
2023-12-18 19:00:00,2.82,2.892,2.904,2.916
2023-12-18 20:00:00,2.772,2.88,2.88,2.88
2023-12-18 21:00:00,2.496,2.664,2.664,2.664
2023-12-18 22:00:00,2.1959999999999997,2.28,2.28,2.28
2023-12-18 23:00:00,1.968,2.088,2.088,2.088
2023-12-19 00:00:00,1.4759999999999998,1.656,1.656,1.6680000000000001
2023-12-19 01:00:00,1.488,1.5599999999999998,1.5599999999999998,1.5599999999999998
2023-12-19 02:00:00,3.204,3.408,3.408,3.408
2023-12-19 03:00:00,3.72,4.044,4.044,4.044
2023-12-19 04:00:00,3.72,4.14,4.14,4.14
2023-12-19 05:00:00,4.26,4.452,4.452,4.452
2023-12-19 06:00:00,4.812,5.052,5.052,5.052
2023-12-19 07:00:00,3.252,3.4799999999999995,3.4919999999999995,3.516
2023-12-19 08:00:00,56.616,59.831999999999994,59.916,59.94
2023-12-19 09:00:00,4.428,4.728,4.739999999999999,4.752
2023-12-19 10:00:00,1.4759999999999998,1.6680000000000001,1.6680000000000001,1.6680000000000001
2023-12-19 11:00:00,1.536,1.7519999999999998,1.7519999999999998,1.7519999999999998
2023-12-19 12:00:00,1.4759999999999998,1.524,1.524,1.524
2023-12-19 13:00:00,0.9119999999999999,1.008,1.008,1.008
2023-12-19 14:00:00,0.7799999999999999,0.864,0.864,0.864
2023-12-19 15:00:00,0.756,0.816,0.816,0.816
2023-12-19 16:00:00,0.84,0.9359999999999999,0.9359999999999999,0.9359999999999999
2023-12-19 17:00:00,0.816,0.9119999999999999,0.9119999999999999,0.9119999999999999
2023-12-19 18:00:00,0.732,0.792,0.792,0.792
2023-12-19 19:00:00,0.8039999999999999,0.984,0.984,0.984
2023-12-19 20:00:00,0.72,0.744,0.744,0.744
2023-12-19 21:00:00,0.72,0.72,0.72,0.72
2023-12-19 22:00:00,0.744,0.756,0.756,0.756
2023-12-19 23:00:00,0.72,0.732,0.732,0.732
2023-12-20 00:00:00,0.72,0.72,0.72,0.72
2023-12-20 01:00:00,0.72,0.72,0.72,0.72
2023-12-20 02:00:00,1.164,1.188,1.2,1.2
2023-12-20 03:00:00,2.352,2.436,2.448,2.46
2023-12-20 04:00:00,1.764,1.8359999999999999,1.8359999999999999,1.848
2023-12-20 05:00:00,0.72,0.756,0.756,0.756
2023-12-20 06:00:00,1.3439999999999999,1.4159999999999997,1.4159999999999997,1.4159999999999997
2023-12-20 08:00:00,7.536000000000001,8.04,8.088,8.112
2023-12-20 09:00:00,4.008,4.272,4.296,4.296
2023-12-20 10:00:00,2.976,3.1439999999999997,3.1439999999999997,3.1439999999999997
2023-12-20 11:00:00,2.508,2.7959999999999994,2.7959999999999994,2.7959999999999994
2023-12-20 12:00:00,1.6799999999999997,1.692,1.692,1.692
2023-12-20 13:00:00,1.068,1.188,1.188,1.188
2023-12-20 14:00:00,0.816,0.9480000000000001,0.9480000000000001,0.9480000000000001
2023-12-20 15:00:00,1.176,1.284,1.284,1.284
2023-12-20 16:00:00,1.44,1.44,1.44,1.44
2023-12-20 17:00:00,1.44,1.44,1.44,1.44
2023-12-20 18:00:00,1.44,1.44,1.44,1.44
2023-12-20 19:00:00,1.3559999999999999,1.44,1.44,1.44
2023-12-20 20:00:00,1.02,1.224,1.224,1.224
2023-12-20 21:00:00,0.972,1.0919999999999999,1.0919999999999999,1.0919999999999999
2023-12-20 22:00:00,1.284,1.3679999999999999,1.3679999999999999,1.3679999999999999
2023-12-20 23:00:00,1.44,1.44,1.44,1.44
2023-12-21 00:00:00,,,,
2023-12-21 01:00:00,,,,
2023-12-21 02:00:00,,,,
2023-12-21 03:00:00,,,,
2023-12-21 04:00:00,,,,
2023-12-21 05:00:00,,,,
2023-12-21 06:00:00,,,,
2023-12-21 07:00:00,,,,
2023-12-21 08:00:00,,,,
2023-12-21 09:00:00,,,,
2023-12-21 10:00:00,,,,
2023-12-21 11:00:00,,,,
2023-12-21 12:00:00,,,,
2023-12-21 13:00:00,,,,
2023-12-21 14:00:00,,,,
2023-12-21 15:00:00,,,,
2023-12-21 16:00:00,,,,
2023-12-21 17:00:00,0.3857142857142857,0.3985714285714286,0.3985714285714286,0.3985714285714286
2023-12-21 18:00:00,0.576,0.636,0.636,0.636
2023-12-21 19:00:00,0.011999999999999952,0.036,0.036,0.036
2023-12-21 20:00:00,0.0,0.055384615384615365,0.055384615384615365,0.055384615384615365
2023-12-21 21:00:00,,,,
2023-12-21 22:00:00,,,,
2023-12-21 23:00:00,,,,
2023-12-22 00:00:00,,,,
2023-12-22 01:00:00,,,,
2023-12-22 02:00:00,,,,
2023-12-22 03:00:00,,,,
2023-12-22 04:00:00,,,,
2023-12-22 05:00:00,,,,
2023-12-22 06:00:00,,,,
2023-12-22 07:00:00,,,,
2023-12-22 08:00:00,,,,
2023-12-22 09:00:00,,,,
2023-12-22 10:00:00,,,,
2023-12-22 11:00:00,,,,
2023-12-22 12:00:00,,,,
2023-12-22 13:00:00,,,,
2023-12-22 14:00:00,,,,
2023-12-22 15:00:00,,,,
2023-12-22 16:00:00,,,,
2023-12-22 17:00:00,2.16,2.16,2.16,2.16
2023-12-22 18:00:00,2.136,2.16,2.16,2.16
2023-12-22 19:00:00,2.0399999999999996,2.1119999999999997,2.1119999999999997,2.1119999999999997
2023-12-22 20:00:00,1.632,1.764,1.764,1.764
2023-12-22 21:00:00,1.44,1.536,1.536,1.536
2023-12-22 22:00:00,1.452,1.452,1.452,1.452
2023-12-22 23:00:00,1.2,1.296,1.296,1.296
2023-12-23 00:00:00,0.84,0.9119999999999999,0.924,0.924
2023-12-23 01:00:00,1.2119999999999997,1.3439999999999999,1.3439999999999999,1.3439999999999999
2023-12-23 02:00:00,1.284,1.404,1.404,1.404
2023-12-23 03:00:00,0.84,0.984,0.984,0.996
2023-12-23 04:00:00,1.272,1.3679999999999999,1.38,1.3919999999999997
2023-12-23 05:00:00,2.136,2.1959999999999997,2.1959999999999997,2.1959999999999997
2023-12-23 06:00:00,2.028,2.124,2.124,2.124
2023-12-23 07:00:00,1.848,2.0399999999999996,2.0399999999999996,2.0399999999999996
2023-12-23 08:00:00,1.6199999999999999,1.776,1.776,1.776
2023-12-23 09:00:00,1.4279999999999995,1.44,1.44,1.44
2023-12-23 10:00:00,1.44,1.44,1.44,1.44
2023-12-23 11:00:00,2.076,2.1959999999999997,2.1959999999999997,2.1959999999999997
2023-12-23 12:00:00,1.38,1.4759999999999998,1.4759999999999998,1.4759999999999998
2023-12-23 13:00:00,1.4159999999999997,1.4759999999999998,1.4759999999999998,1.4759999999999998
2023-12-23 14:00:00,2.2319999999999998,2.4,2.4,2.424
2023-12-23 15:00:00,3.396,3.6599999999999997,3.6839999999999997,3.72
2023-12-23 16:00:00,4.236,4.4639999999999995,4.4879999999999995,4.5
2023-12-23 17:00:00,5.58,5.976,5.9879999999999995,6.036
2023-12-23 18:00:00,5.903999999999999,6.191999999999999,6.252,6.3
2023-12-23 19:00:00,5.508,5.82,5.856,5.879999999999999
2023-12-23 20:00:00,5.04,5.483999999999999,5.532,5.556
2023-12-23 21:00:00,4.44,4.788,4.824,4.848
2023-12-23 22:00:00,3.576,3.816,3.816,3.828
2023-12-23 23:00:00,2.7359999999999998,2.9519999999999995,2.9639999999999995,2.988
2023-12-24 00:00:00,2.2199999999999998,2.412,2.424,2.436
2023-12-24 01:00:00,2.16,2.2319999999999998,2.2439999999999998,2.2439999999999998
2023-12-24 02:00:00,2.2319999999999998,2.4,2.4,2.412
2023-12-24 03:00:00,2.28,2.6519999999999997,2.6519999999999997,2.6519999999999997
2023-12-24 04:00:00,2.7359999999999998,2.988,3.0,3.0
2023-12-24 05:00:00,3.972,4.128,4.152,4.152
2023-12-24 06:00:00,4.092,4.308,4.32,4.332
2023-12-24 07:00:00,4.404,4.656,4.692,4.728
2023-12-24 08:00:00,4.428,4.739999999999999,4.752,4.763999999999999
