Timestamp,PM1,PM2.5,PM4,PM10
2023-12-18 00:00:00,1.482,1.5,1.48,1.48
2023-12-18 01:00:00,1.507333333333333,1.5,1.48,1.48
2023-12-18 02:00:00,2.001333333333333,2.125,2.1336666666666666,2.1336666666666666
2023-12-18 03:00:00,2.0266666666666664,2.125,2.1336666666666666,2.146
2023-12-18 04:00:00,1.6720000000000002,1.6875,1.702,1.702
2023-12-18 05:00:00,2.394,2.6,2.602333333333333,2.602333333333333
2023-12-18 06:00:00,2.520666666666667,2.625,2.59,2.59
2023-12-18 09:00:00,3.0653333333333332,3.1375,3.095666666666667,3.095666666666667
2023-12-18 10:00:00,3.3440000000000003,3.5999999999999996,3.576666666666666,3.576666666666666
2023-12-18 11:00:00,5.117333333333334,5.425,5.389666666666667,5.389666666666667
2023-12-18 12:00:00,5.674666666666667,6.0,5.9446666666666665,5.957000000000001
2023-12-18 13:00:00,4.433333333333334,4.65,4.600333333333333,4.600333333333333
2023-12-18 14:00:00,3.268,3.55,3.5396666666666667,3.5396666666666667
2023-12-18 15:00:00,3.0906666666666665,3.375,3.3423333333333334,3.367
2023-12-18 16:00:00,3.014666666666667,3.0374999999999996,3.009333333333333,3.009333333333333
2023-12-18 17:00:00,3.014666666666667,3.05,3.009333333333333,3.009333333333333
2023-12-18 18:00:00,3.0526666666666666,3.2,3.1696666666666666,3.2066666666666666
2023-12-18 19:00:00,2.964,3.0,2.96,2.96
2023-12-18 20:00:00,2.824666666666667,2.975,2.9353333333333333,2.947666666666666
2023-12-18 21:00:00,2.584,2.8,2.775,2.775
2023-12-18 22:00:00,2.292666666666667,2.3125,2.2816666666666663,2.2816666666666663
2023-12-18 23:00:00,2.039333333333333,2.15,2.1213333333333333,2.1213333333333333
2023-12-19 00:00:00,1.6086666666666667,1.7249999999999999,1.7143333333333335,1.7266666666666663
2023-12-19 01:00:00,1.52,1.625,1.6156666666666666,1.6156666666666666
2023-12-19 02:00:00,3.2046666666666668,3.325,3.3053333333333335,3.3176666666666668
2023-12-19 03:00:00,3.8886666666666665,4.1375,4.094666666666667,4.107
2023-12-19 04:00:00,3.876,4.1875,4.131666666666667,4.131666666666667
2023-12-19 05:00:00,4.433333333333334,4.5375,4.476999999999999,4.476999999999999
2023-12-19 06:00:00,5.016,5.225,5.167666666666666,5.18
2023-12-19 07:00:00,3.4073333333333333,3.6750000000000003,3.6630000000000003,3.712333333333333
2023-12-19 08:00:00,54.36533333333333,56.775000000000006,56.06733333333333,56.092
2023-12-19 09:00:00,4.800666666666666,5.025,4.958,4.958
2023-12-19 10:00:00,1.6213333333333333,1.775,1.7636666666666667,1.7636666666666667
2023-12-19 11:00:00,1.659333333333333,1.85,1.8253333333333335,1.8253333333333335
2023-12-19 12:00:00,1.596,1.6,1.5786666666666667,1.5786666666666667
2023-12-19 13:00:00,0.9119999999999999,0.9625000000000001,0.9496666666666668,0.9496666666666668
2023-12-19 14:00:00,0.8993333333333332,0.9625000000000001,0.9496666666666668,0.9496666666666668
2023-12-19 15:00:00,0.7853333333333334,0.8624999999999999,0.8756666666666665,0.8756666666666665
2023-12-19 16:00:00,0.8486666666666667,0.925,0.9126666666666667,0.9126666666666667
2023-12-19 17:00:00,0.7853333333333334,0.925,0.925,0.925
2023-12-19 18:00:00,0.7726666666666666,0.7875000000000001,0.777,0.777
2023-12-19 19:00:00,0.8486666666666667,0.9625000000000001,0.9496666666666668,0.9496666666666668
2023-12-19 20:00:00,0.7853333333333334,0.8000000000000002,0.7893333333333334,0.8016666666666666
2023-12-19 21:00:00,0.76,0.75,0.74,0.74
2023-12-19 22:00:00,0.76,0.8250000000000001,0.8140000000000001,0.8140000000000001
2023-12-19 23:00:00,0.76,0.7625,0.7523333333333333,0.7523333333333333
2023-12-20 00:00:00,0.76,0.75,0.74,0.74
2023-12-20 01:00:00,0.76,0.75,0.74,0.74
2023-12-20 02:00:00,1.2286666666666668,1.275,1.2703333333333333,1.2703333333333333
2023-12-20 03:00:00,2.444666666666667,2.6,2.5776666666666666,2.59
2023-12-20 04:00:00,1.862,1.9250000000000003,1.8993333333333335,1.924
2023-12-20 05:00:00,0.7726666666666666,0.8375,0.8263333333333334,0.8263333333333334
2023-12-20 06:00:00,1.368,1.4749999999999996,1.4553333333333331,1.4553333333333331
2023-12-20 08:00:00,7.916666666666666,8.274999999999999,8.238666666666667,8.251
2023-12-20 09:00:00,4.230666666666666,4.475,4.427666666666667,4.427666666666667
2023-12-20 10:00:00,3.0526666666666666,3.1875,3.145,3.145
2023-12-20 11:00:00,2.6473333333333335,2.825,2.787333333333333,2.787333333333333
2023-12-20 12:00:00,1.7606666666666668,1.7499999999999998,1.7266666666666663,1.7266666666666663
2023-12-20 13:00:00,1.1019999999999999,1.1875,1.1716666666666666,1.1716666666666666
2023-12-20 14:00:00,0.8613333333333333,0.9625000000000001,0.9496666666666668,0.9496666666666668
2023-12-20 15:00:00,1.2286666666666668,1.3125,1.295,1.295
2023-12-20 16:00:00,1.52,1.5,1.48,1.48
2023-12-20 17:00:00,1.507333333333333,1.4874999999999996,1.4676666666666662,1.4676666666666662
2023-12-20 18:00:00,1.507333333333333,1.5,1.48,1.48
2023-12-20 19:00:00,1.469333333333333,1.5,1.48,1.48
2023-12-20 20:00:00,1.0386666666666666,1.1875,1.1716666666666666,1.1716666666666666
2023-12-20 21:00:00,0.9246666666666666,1.1125,1.0976666666666668,1.0976666666666668
2023-12-20 22:00:00,1.3426666666666667,1.4375,1.4183333333333334,1.4183333333333334
