Timestamp,PM1,PM2.5,PM4,PM10
2023-12-18 00:00:00,1.4,1.4,1.4,1.4
2023-12-18 01:00:00,1.4,1.4233333333333331,1.4233333333333331,1.4233333333333331
2023-12-18 02:00:00,2.1933333333333334,2.263333333333333,2.263333333333333,2.263333333333333
2023-12-18 03:00:00,2.0999999999999996,2.2399999999999998,2.2866666666666666,2.2866666666666666
2023-12-18 04:00:00,1.6333333333333333,1.68,1.68,1.68
2023-12-18 05:00:00,2.73,2.7533333333333325,2.7533333333333325,2.7533333333333325
2023-12-18 06:00:00,2.6627450980392147,2.7725490196078426,2.8,2.8
2023-12-18 09:00:00,3.01,3.173333333333333,3.173333333333333,3.173333333333333
2023-12-18 10:00:00,3.78,4.083333333333333,4.083333333333333,4.083333333333333
2023-12-18 11:00:00,5.553333333333333,5.903333333333333,5.926666666666667,5.949999999999999
2023-12-18 12:00:00,6.0666666666666655,6.743333333333332,6.813333333333333,6.813333333333333
2023-12-18 13:00:00,4.76,5.063333333333332,5.133333333333333,5.156666666666666
2023-12-18 14:00:00,3.78,4.223333333333333,4.223333333333333,4.223333333333333
2023-12-18 15:00:00,3.43,3.9199999999999995,3.9199999999999995,3.9199999999999995
2023-12-18 16:00:00,2.9866666666666664,3.3366666666666664,3.383333333333333,3.4066666666666663
2023-12-18 17:00:00,2.916666666666666,3.29,3.29,3.29
2023-12-18 18:00:00,3.1033333333333335,3.78,3.8499999999999996,3.8499999999999996
2023-12-18 19:00:00,2.8699999999999997,3.173333333333333,3.1966666666666663,3.1966666666666663
2023-12-18 20:00:00,2.8,2.94,2.94,2.9633333333333334
2023-12-18 21:00:00,2.8,2.8233333333333333,2.8699999999999997,2.8933333333333335
2023-12-18 22:00:00,2.7766666666666655,2.8,2.8,2.8
2023-12-18 23:00:00,2.2399999999999998,2.5666666666666664,2.59,2.59
2023-12-19 00:00:00,1.4466666666666668,1.6566666666666663,1.6566666666666663,1.6566666666666663
2023-12-19 01:00:00,1.4233333333333331,1.4933333333333336,1.4933333333333336,1.5166666666666664
2023-12-19 02:00:00,3.4766666666666666,3.896666666666666,3.966666666666666,4.013333333333333
2023-12-19 03:00:00,4.199999999999999,4.386666666666667,4.386666666666667,4.386666666666667
2023-12-19 04:00:00,4.223333333333333,4.27,4.27,4.27
2023-12-19 05:00:00,4.363333333333333,4.8533333333333335,4.8533333333333335,4.876666666666666
2023-12-19 06:00:00,5.553333333333333,5.6,5.6,5.6
2023-12-19 07:00:00,3.6866666666666665,3.8499999999999996,3.8499999999999996,3.873333333333333
2023-12-19 08:00:00,52.5,55.71999999999999,55.85999999999999,55.88333333333332
2023-12-19 09:00:00,4.386666666666667,4.713333333333333,4.713333333333333,4.713333333333333
2023-12-19 10:00:00,1.4,1.47,1.47,1.47
2023-12-19 11:00:00,1.4233333333333331,1.4466666666666668,1.4466666666666668,1.4466666666666668
2023-12-19 12:00:00,1.4,1.4,1.4,1.4
2023-12-19 13:00:00,1.376271186440678,1.376271186440678,1.376271186440678,1.376271186440678
2023-12-19 14:00:00,1.3766666666666663,1.4,1.4,1.4
2023-12-19 15:00:00,1.4,1.4,1.4,1.4
2023-12-19 16:00:00,1.4,1.4,1.4,1.4
2023-12-19 17:00:00,1.4,1.4,1.4,1.4
2023-12-19 18:00:00,1.4,1.4,1.4,1.4
2023-12-19 19:00:00,1.4,1.4,1.4,1.4
2023-12-19 20:00:00,1.3533333333333335,1.3766666666666663,1.3766666666666663,1.3766666666666663
2023-12-19 21:00:00,1.0499999999999998,1.1666666666666667,1.1666666666666667,1.1666666666666667
2023-12-19 22:00:00,1.1199999999999999,1.2133333333333334,1.2133333333333334,1.2133333333333334
2023-12-19 23:00:00,1.3533333333333335,1.3766666666666663,1.3766666666666663,1.3766666666666663
2023-12-20 00:00:00,0.9099999999999999,1.1433333333333333,1.1433333333333333,1.1433333333333333
2023-12-20 01:00:00,0.7,0.9333333333333332,0.9333333333333332,0.9333333333333332
2023-12-20 02:00:00,1.1433333333333333,1.2133333333333334,1.2133333333333334,1.2133333333333334
2023-12-20 03:00:00,2.403333333333333,2.473333333333333,2.473333333333333,2.473333333333333
2023-12-20 04:00:00,1.8666666666666665,1.89,1.89,1.89
2023-12-20 05:00:00,1.4,1.4,1.4,1.4
2023-12-20 06:00:00,1.3096774193548386,1.3548387096774193,1.3548387096774193,1.3548387096774193
2023-12-20 08:00:00,8.306666666666667,8.819999999999999,8.819999999999999,8.889999999999999
2023-12-20 09:00:00,4.036666666666666,4.386666666666667,4.386666666666667,4.386666666666667
2023-12-20 10:00:00,2.8699999999999997,2.9866666666666664,2.9866666666666664,2.9866666666666664
2023-12-20 11:00:00,2.8,2.8,2.8,2.8
2023-12-20 12:00:00,1.5166666666666664,1.6566666666666663,1.6566666666666663,1.6566666666666663
2023-12-20 13:00:00,1.4,1.4,1.4,1.4
2023-12-20 14:00:00,1.4,1.4,1.4,1.4
2023-12-20 15:00:00,1.4,1.4,1.4,1.4
2023-12-20 16:00:00,1.4,1.4,1.4,1.4
2023-12-20 17:00:00,1.4233333333333331,1.4233333333333331,1.4233333333333331,1.4233333333333331
2023-12-20 18:00:00,1.4,1.4,1.4,1.4
2023-12-20 19:00:00,1.4,1.4,1.4,1.4
2023-12-20 20:00:00,1.4,1.4,1.4,1.4
2023-12-20 21:00:00,1.4,1.4,1.4,1.4
2023-12-20 22:00:00,1.4,1.4,1.4,1.4
2023-12-20 23:00:00,1.4,1.4,1.4,1.4
2023-12-21 00:00:00,1.4,1.4,1.4,1.4
2023-12-21 01:00:00,1.4,1.4,1.4,1.4
2023-12-21 02:00:00,0.9333333333333332,0.9799999999999999,0.9799999999999999,0.9799999999999999
2023-12-21 03:00:00,0.0,0.0,0.0,0.0
2023-12-21 04:00:00,0.0,0.02333333333333324,0.02333333333333324,0.02333333333333324
2023-12-21 05:00:00,0.0,0.0,0.0,0.0
2023-12-21 06:00:00,0.0,0.0,0.0,0.0
2023-12-21 07:00:00,0.02333333333333324,0.02333333333333324,0.04666666666666661,0.04666666666666661
2023-12-21 08:00:00,0.0,0.0,0.0,0.0
2023-12-21 09:00:00,0.0,0.0,0.0,0.0
2023-12-21 10:00:00,0.0,0.0,0.0,0.0
2023-12-21 11:00:00,0.0,0.06999999999999999,0.06999999999999999,0.06999999999999999
2023-12-21 12:00:00,0.06999999999999999,0.06999999999999999,0.06999999999999999,0.06999999999999999
2023-12-21 13:00:00,0.04666666666666661,0.06999999999999999,0.06999999999999999,0.06999999999999999
2023-12-21 14:00:00,0.0,0.0,0.0,0.0
2023-12-21 15:00:00,0.0,0.0,0.0,0.0
2023-12-21 16:00:00,0.0,0.0,0.0,0.0
2023-12-21 17:00:00,0.0,0.0,0.0,0.0
2023-12-21 18:00:00,0.0,0.0,0.0,0.0
2023-12-21 19:00:00,0.0,0.0,0.0,0.0
2023-12-21 20:00:00,0.0,0.0,0.0,0.0
2023-12-21 21:00:00,0.0,0.0,0.0,0.0
2023-12-21 22:00:00,0.0,0.0,0.0,0.0
2023-12-21 23:00:00,0.0,0.0,0.0,0.0
2023-12-22 00:00:00,0.0,0.0,0.0,0.0
2023-12-22 01:00:00,0.0,0.0,0.0,0.0
2023-12-22 02:00:00,0.0,0.0,0.0,0.0
2023-12-22 03:00:00,0.0,0.0,0.0,0.0
2023-12-22 04:00:00,0.35,0.37333333333333324,0.37333333333333324,0.37333333333333324
2023-12-22 05:00:00,2.03,2.0533333333333332,2.0533333333333332,2.0533333333333332
2023-12-22 06:00:00,5.18,5.6466666666666665,5.669999999999999,5.669999999999999
2023-12-22 07:00:00,7.646153846153846,8.112820512820512,8.148717948717948,8.148717948717948
2023-12-22 08:00:00,8.983333333333333,9.613333333333332,9.683333333333334,9.683333333333334
2023-12-22 09:00:00,7.1866666666666665,7.746666666666666,7.746666666666666,7.746666666666666
2023-12-22 10:00:00,3.616666666666666,3.873333333333333,3.873333333333333,3.873333333333333
2023-12-22 11:00:00,1.9599999999999997,2.0533333333333332,2.0533333333333332,2.0533333333333332
2023-12-22 12:00:00,1.4,1.4,1.4,1.4
2023-12-22 13:00:00,1.3299999999999998,1.4,1.4,1.4
2023-12-22 14:00:00,1.3766666666666663,1.3766666666666663,1.3766666666666663,1.3766666666666663
