Timestamp,PM1,PM2.5,PM4,PM10
2023-12-18 00:00:00,1.53,1.51,1.5,1.49
2023-12-18 01:00:00,1.53,1.51,1.5,1.49
2023-12-18 02:00:00,2.2439999999999998,2.3405,2.375,2.3591666666666664
2023-12-18 03:00:00,2.04,2.1895,2.225,2.235
2023-12-18 04:00:00,1.6830000000000003,1.7365,1.7249999999999999,1.7383333333333335
2023-12-18 05:00:00,2.7285000000000004,2.7935000000000003,2.7750000000000004,2.7565
2023-12-18 06:00:00,2.4225,2.5669999999999997,2.55,2.533
2023-12-18 09:00:00,3.034499999999999,3.02,3.0,2.98
2023-12-18 10:00:00,3.1874999999999996,3.1710000000000003,3.1500000000000004,3.129
2023-12-18 11:00:00,4.8195,5.159166666666667,5.1499999999999995,5.1405
2023-12-18 12:00:00,5.508,5.914166666666667,5.8999999999999995,5.860666666666666
2023-12-18 13:00:00,4.2585,4.6055,4.6000000000000005,4.594166666666666
2023-12-18 14:00:00,3.0855,3.070333333333333,3.0749999999999997,3.0544999999999995
2023-12-18 15:00:00,3.06,3.070333333333333,3.0749999999999997,3.0544999999999995
2023-12-18 16:00:00,3.06,3.02,3.0,2.98
2023-12-18 17:00:00,3.06,3.02,3.0,2.98
2023-12-18 18:00:00,3.06,3.070333333333333,3.0749999999999997,3.0544999999999995
2023-12-18 19:00:00,3.06,3.02,3.0,2.98
2023-12-18 20:00:00,3.06,3.02,3.0,2.98
2023-12-18 21:00:00,2.9835,3.02,3.0,2.98
2023-12-18 22:00:00,2.4225,2.6425,2.625,2.6323333333333334
2023-12-18 23:00:00,1.6320000000000003,1.8119999999999998,1.7999999999999998,1.788
2023-12-19 00:00:00,1.53,1.51,1.5,1.49
2023-12-19 01:00:00,1.53,1.51,1.5,1.49
2023-12-19 02:00:00,3.3660000000000005,3.447833333333333,3.425,3.4021666666666666
2023-12-19 03:00:00,3.978,4.353833333333333,4.325,4.296166666666666
2023-12-19 04:00:00,3.6975,4.177666666666666,4.15,4.122333333333334
2023-12-19 05:00:00,4.233,4.479666666666667,4.45,4.420333333333334
2023-12-19 06:00:00,4.641,4.706166666666666,4.675,4.643833333333333
2023-12-19 07:00:00,3.3404999999999996,3.3723333333333336,3.375,3.3525
2023-12-19 08:00:00,53.09100000000001,55.6435,55.574999999999996,55.279
2023-12-19 09:00:00,4.8195,4.957833333333333,4.9750000000000005,4.941833333333333
2023-12-19 10:00:00,1.53,1.51,1.5,1.49
2023-12-19 11:00:00,1.53,1.51,1.5,1.49
2023-12-19 12:00:00,1.53,1.51,1.5,1.49
2023-12-19 13:00:00,1.428,1.484833333333333,1.4749999999999996,1.4651666666666665
2023-12-19 14:00:00,1.4535,1.484833333333333,1.4749999999999996,1.4651666666666665
2023-12-19 15:00:00,1.4535,1.484833333333333,1.4749999999999996,1.4651666666666665
2023-12-19 16:00:00,1.4790000000000003,1.484833333333333,1.4749999999999996,1.4651666666666665
2023-12-19 17:00:00,1.4535,1.51,1.5,1.49
2023-12-19 18:00:00,1.4790000000000003,1.51,1.5,1.49
2023-12-19 19:00:00,1.4790000000000003,1.484833333333333,1.4749999999999996,1.4651666666666665
2023-12-19 20:00:00,1.2750000000000001,1.359,1.35,1.341
2023-12-19 21:00:00,0.7140000000000001,0.9311666666666667,0.95,0.9436666666666667
2023-12-19 22:00:00,0.8925000000000001,1.0318333333333334,1.025,1.0181666666666667
2023-12-19 23:00:00,1.071,1.2331666666666667,1.225,1.2168333333333332
2023-12-20 00:00:00,0.3825,0.6040000000000001,0.6000000000000001,0.596
2023-12-20 01:00:00,0.07650000000000001,0.32716666666666655,0.3249999999999999,0.3228333333333332
2023-12-20 02:00:00,1.1985,1.2331666666666667,1.225,1.2168333333333332
2023-12-20 03:00:00,2.5500000000000003,2.6425,2.625,2.6075
2023-12-20 04:00:00,1.9125,2.013333333333333,2.0,1.9866666666666666
