,Unnamed: 0,Timestamp,PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status
0,0,2023-12-18 00:00:00,2.0,2.0,,2.0166666666666666,2.0166666666666666,,13.366666666666667,14.983333333333333,15.116666666666667,15.116666666666667,15.116666666666667,0.0,86.395,,26.0,,0.0,0.0
1,1,2023-12-18 01:00:00,1.9833333333333327,2.0,,2.0,2.0,,12.3,13.883333333333333,13.883333333333333,13.883333333333333,13.883333333333333,0.0,86.40333333333334,,26.0,,0.0,0.0
2,2,2023-12-18 02:00:00,2.783333333333333,3.033333333333333,,3.05,3.05,,19.15,21.666666666666668,21.78333333333333,21.8,21.8,0.0,87.07833333333333,,26.0,,0.0,0.0
3,3,2023-12-18 03:00:00,2.75,2.9833333333333334,,3.033333333333333,3.066666666666667,,19.15,21.5,21.73333333333333,21.75,21.75,0.0,87.67,,25.216666666666665,,0.0,0.0
4,4,2023-12-18 04:00:00,2.216666666666667,2.283333333333333,,2.333333333333333,2.333333333333333,,14.766666666666667,16.7,16.75,16.75,16.766666666666666,0.0,87.85333333333332,,25.933333333333334,,0.0,0.0
5,5,2023-12-18 05:00:00,3.2,3.583333333333333,,3.616666666666666,3.616666666666666,,22.316666666666663,25.23333333333333,25.366666666666667,25.383333333333333,25.4,0.0,88.01166666666667,,26.0,,0.0,0.0
6,6,2023-12-18 06:00:00,3.3,3.466666666666667,,3.5166666666666666,3.533333333333333,,22.75,25.65,25.75,25.766666666666666,25.766666666666666,0.0,87.56833333333334,,26.266666666666666,,0.4666666666666667,0.0
7,7,2023-12-18 07:00:00,10.283333333333331,11.166666666666666,,11.216666666666669,11.216666666666669,,72.81666666666666,81.75,82.03333333333333,82.05,82.06666666666666,0.0,86.88666666666667,,27.0,,0.0,0.0
8,8,2023-12-18 08:00:00,16.3,17.233333333333334,,17.233333333333334,17.233333333333334,,114.23333333333332,128.3,128.53333333333333,128.56666666666666,128.6,0.0,86.9,,27.05,,0.0,0.0
9,9,2023-12-18 09:00:00,4.066666666666666,4.216666666666667,,4.216666666666667,4.216666666666667,,28.55,32.03333333333333,32.1,32.11666666666667,32.11666666666667,0.0,86.74333333333334,,27.566666666666663,,0.0,0.0
10,10,2023-12-18 10:00:00,4.75,5.033333333333333,,5.033333333333333,5.05,,33.13333333333333,37.16666666666666,37.266666666666666,37.3,37.3,0.0,86.81666666666666,,28.0,,0.0,0.0
11,11,2023-12-18 11:00:00,7.15,7.616666666666666,,7.616666666666666,7.65,,49.95,56.11666666666667,56.2,56.21666666666667,56.23333333333333,0.0,86.83666666666667,,28.0,,0.0,0.0
12,12,2023-12-18 12:00:00,7.933333333333334,8.466666666666667,,8.583333333333334,8.6,,55.48333333333333,62.4,62.63333333333333,62.68333333333333,62.68333333333333,0.0,86.82666666666667,,28.0,,0.0,0.0
13,13,2023-12-18 13:00:00,5.966666666666667,6.35,,6.383333333333334,6.4,,41.766666666666666,46.95,47.13333333333333,47.15,47.16666666666666,0.0,86.64833333333334,,28.0,,0.0,0.0
14,14,2023-12-18 14:00:00,4.433333333333334,4.816666666666666,,4.833333333333333,4.833333333333333,,31.1,34.96666666666667,35.083333333333336,35.15,35.15,0.0,86.08,,28.0,,0.0,0.0
15,15,2023-12-18 15:00:00,4.216666666666667,4.633333333333334,,4.666666666666667,4.666666666666667,,30.23333333333333,34.0,34.016666666666666,34.06666666666667,34.083333333333336,0.0,85.85999999999999,,28.0,,0.0,0.0
16,16,2023-12-18 16:00:00,3.983333333333333,4.216666666666667,,4.233333333333333,4.233333333333333,,28.1,31.566666666666663,31.616666666666667,31.616666666666667,31.616666666666667,0.0,85.93666666666667,,28.0,,0.0,0.0
17,17,2023-12-18 17:00:00,3.966666666666667,4.133333333333334,,4.166666666666667,4.2,,28.133333333333333,31.58333333333333,31.716666666666665,31.716666666666665,31.716666666666665,0.0,85.66666666666667,,28.0,,0.0,0.0
18,18,2023-12-18 18:00:00,4.066666666666666,4.3,,4.416666666666667,4.416666666666667,,28.9,32.53333333333333,32.7,32.7,32.71666666666667,0.0,85.54666666666667,,28.566666666666663,,0.0,0.0
19,19,2023-12-18 19:00:00,3.9166666666666665,4.066666666666666,,4.083333333333333,4.083333333333333,,27.1,30.5,30.566666666666663,30.58333333333333,30.6,0.0,85.59833333333333,,29.0,,0.0,0.0666666666666666
20,20,2023-12-18 20:00:00,3.9,4.0,,4.033333333333333,4.033333333333333,,26.45,29.7,29.73333333333333,29.73333333333333,29.73333333333333,0.0,85.595,,29.0,,0.0,0.0
21,21,2023-12-18 21:00:00,3.5166666666666666,3.866666666666666,,3.866666666666666,3.866666666666666,,24.75,27.75,27.85,27.866666666666667,27.866666666666667,0.0,85.5,,29.0,,0.0,0.0
22,22,2023-12-18 22:00:00,3.083333333333333,3.2333333333333334,,3.25,3.25,,21.98333333333333,24.766666666666666,24.866666666666667,24.883333333333333,24.9,0.0,85.5,,29.0,,0.0,0.0
23,23,2023-12-18 23:00:00,2.683333333333333,2.8833333333333333,,2.9,2.9,,18.35,20.566666666666663,20.65,20.65,20.683333333333334,0.0,85.5,,29.0,,0.0,0.0
24,24,2023-12-19 00:00:00,2.1333333333333333,2.4166666666666665,,2.433333333333333,2.466666666666667,,16.25,18.25,18.366666666666667,18.366666666666667,18.366666666666667,0.0,85.5,,29.0,,0.0,0.0
25,25,2023-12-19 01:00:00,2.1,2.2666666666666666,,2.2666666666666666,2.2666666666666666,,15.716666666666669,17.6,17.616666666666667,17.633333333333333,17.633333333333333,0.0,85.5,,29.0,,0.0,0.0
26,26,2023-12-19 02:00:00,4.516666666666667,4.85,,4.883333333333334,4.883333333333334,,31.95,35.93333333333333,36.05,36.05,36.06666666666667,0.0,85.61666666666666,,29.08333333333333,,0.0,0.0
27,27,2023-12-19 03:00:00,5.3,5.7,,5.7,5.7,,37.65,42.36666666666667,42.45,42.45,42.48333333333333,0.0,86.05333333333333,,30.0,,0.0,0.0
28,28,2023-12-19 04:00:00,5.15,5.666666666666667,,5.7,5.7,,37.15,41.75,41.86666666666667,41.88333333333333,41.91666666666666,0.0,86.36333333333333,,30.0,,0.0,0.0
29,29,2023-12-19 05:00:00,5.95,6.2,,6.233333333333333,6.233333333333333,,41.516666666666666,46.5,46.63333333333333,46.68333333333333,46.7,0.0,86.5,,30.0,,0.0,0.0
30,30,2023-12-19 06:00:00,6.683333333333334,7.116666666666666,,7.116666666666666,7.116666666666666,,46.8,52.6,52.71666666666667,52.71666666666667,52.71666666666667,0.0,86.53,,30.0,,0.0,0.0
31,31,2023-12-19 07:00:00,4.683333333333334,4.966666666666667,,5.016666666666667,5.05,,31.98333333333333,36.18333333333333,36.333333333333336,36.36666666666667,36.38333333333333,0.0,85.65166666666667,,29.08333333333333,,0.0,0.2666666666666666
32,32,2023-12-19 08:00:00,77.33333333333333,82.18333333333334,,82.46666666666667,82.6,,545.0666666666667,612.5166666666667,614.05,614.35,614.5,0.0,85.65666666666667,,28.25,,0.0,0.0666666666666666
33,33,2023-12-19 09:00:00,6.25,6.583333333333333,,6.6,6.6,,43.6,49.0,49.1,49.11666666666667,49.15,0.0,85.65833333333333,,27.933333333333334,,0.0,0.0
34,34,2023-12-19 10:00:00,2.15,2.333333333333333,,2.35,2.3666666666666667,,15.966666666666669,18.016666666666666,18.066666666666663,18.066666666666663,18.066666666666663,0.0,86.02666666666667,,27.316666666666663,,0.0,0.0
35,35,2023-12-19 11:00:00,2.25,2.45,,2.45,2.45,,16.616666666666667,18.666666666666668,18.7,18.7,18.7,0.0,86.48166666666667,,28.0,,0.0,0.0
36,36,2023-12-19 12:00:00,2.0166666666666666,2.183333333333333,,2.183333333333333,2.183333333333333,,14.483333333333333,16.283333333333335,16.283333333333335,16.3,16.3,0.0,86.175,,28.0,,0.0,0.0
37,37,2023-12-19 13:00:00,1.2666666666666666,1.3333333333333333,,1.3333333333333333,1.3333333333333333,,9.616666666666667,10.733333333333333,10.733333333333333,10.733333333333333,10.733333333333333,0.0,85.57166666666667,,28.45,,0.0,0.0
38,38,2023-12-19 14:00:00,1.15,1.3166666666666669,,1.3166666666666669,1.3166666666666669,,9.466666666666669,10.733333333333333,10.75,10.75,10.75,0.0,85.58833333333334,,29.0,,0.0,0.0
39,39,2023-12-19 15:00:00,1.0333333333333334,1.1166666666666667,,1.1333333333333333,1.1333333333333333,,8.966666666666667,10.083333333333334,10.083333333333334,10.1,10.1,0.0,86.045,,29.0,,0.0,0.0
40,40,2023-12-19 16:00:00,1.1666666666666667,1.3666666666666667,,1.3833333333333333,1.3833333333333333,,9.55,10.716666666666669,10.733333333333333,10.733333333333333,10.733333333333333,0.0,85.79166666666667,,29.0,,0.0,0.0
41,41,2023-12-19 17:00:00,1.1,1.2666666666666666,,1.2833333333333334,1.2833333333333334,,9.5,10.683333333333334,10.7,10.7,10.716666666666669,0.0,85.555,,29.0,,0.0,0.0
42,42,2023-12-19 18:00:00,1.0333333333333334,1.2,,1.2333333333333334,1.25,,9.15,10.283333333333331,10.333333333333334,10.333333333333334,10.35,0.0,85.595,,29.0,,0.0,0.0
43,43,2023-12-19 19:00:00,1.2333333333333334,1.3833333333333333,,1.3833333333333333,1.3833333333333333,,9.783333333333331,10.866666666666667,10.9,10.9,10.9,0.0,85.67166666666667,,29.0,,0.0,0.0
44,44,2023-12-19 20:00:00,1.0,1.0166666666666666,,1.0166666666666666,1.0166666666666666,,8.633333333333333,9.633333333333333,9.65,9.65,9.65,0.0,85.19333333333333,,29.0,,0.0,0.0
45,45,2023-12-19 21:00:00,1.0,1.0166666666666666,,1.0166666666666666,1.0166666666666666,,7.583333333333333,8.466666666666667,8.466666666666667,8.466666666666667,8.466666666666667,0.0,85.25,,29.0,,0.0,3.8
46,46,2023-12-19 22:00:00,1.0166666666666666,1.05,,1.0666666666666669,1.0666666666666669,,8.366666666666667,9.433333333333334,9.45,9.45,9.45,0.0,85.3,,29.0,,0.0,4.0
