,Unnamed: 0,Timestamp,PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status
0,0,2023-12-18 00:00:00,1.2833333333333334,1.6,,1.6166666666666667,1.6833333333333331,,13.183333333333334,14.9,14.983333333333333,14.983333333333333,15.0,0.0,84.4,,8.0,,0.0,0.0
1,1,2023-12-18 01:00:00,1.05,1.25,,1.3333333333333333,1.35,,12.566666666666666,14.083333333333334,14.166666666666666,14.183333333333334,14.183333333333334,0.0,84.4,,8.116666666666667,,0.0,0.0
2,2,2023-12-18 02:00:00,2.083333333333333,2.2333333333333334,,2.283333333333333,2.283333333333333,,19.2,21.666666666666668,21.75,21.766666666666666,21.8,0.0,84.57166666666667,,8.15,,0.0,0.0
3,3,2023-12-18 03:00:00,2.1333333333333333,2.2333333333333334,,2.2333333333333334,2.2666666666666666,,18.566666666666663,20.95,21.0,21.03333333333333,21.05,0.0,84.92333333333333,,8.0,,0.0,0.0
4,4,2023-12-18 04:00:00,1.4166666666666667,1.6333333333333333,,1.65,1.65,,14.366666666666667,16.233333333333334,16.25,16.266666666666666,16.266666666666666,0.0,85.21666666666667,,8.0,,0.0,0.0
5,5,2023-12-18 05:00:00,2.45,2.683333333333333,,2.7,2.7,,22.366666666666667,25.266666666666666,25.28333333333333,25.28333333333333,25.3,0.0,85.38000000000001,,8.616666666666667,,0.0,0.0
6,6,2023-12-18 06:00:00,2.4166666666666665,2.55,,2.55,2.583333333333333,,22.383333333333333,25.25,25.316666666666663,25.33333333333333,25.33333333333333,0.0,85.70166666666667,,9.05,,0.5333333333333333,0.0
7,7,2023-12-18 07:00:00,7.683333333333334,8.266666666666667,,8.266666666666667,8.283333333333333,,71.9,80.71666666666667,80.9,80.91666666666667,80.91666666666667,0.0,85.99333333333334,,9.966666666666669,,0.0,0.0
8,8,2023-12-18 08:00:00,11.883333333333333,12.533333333333331,,12.55,12.55,,109.2,122.63333333333334,122.85,122.91666666666669,122.93333333333334,0.0,86.04666666666667,,10.0,,0.0,0.0
9,9,2023-12-18 09:00:00,3.066666666666667,3.1166666666666667,,3.1166666666666667,3.1166666666666667,,27.766666666666666,31.28333333333333,31.33333333333333,31.366666666666667,31.366666666666667,0.0,85.8,,10.0,,0.0,0.0
10,10,2023-12-18 10:00:00,3.4,3.733333333333333,,3.733333333333333,3.7666666666666666,,32.21666666666667,36.16666666666666,36.18333333333333,36.21666666666667,36.21666666666667,0.0,85.8,,10.0,,0.0,0.0
11,11,2023-12-18 11:00:00,5.266666666666667,5.583333333333333,,5.583333333333333,5.583333333333333,,48.31666666666667,54.38333333333333,54.53333333333333,54.56666666666667,54.6,0.0,85.8,,10.066666666666666,,0.0,0.0
12,12,2023-12-18 12:00:00,5.816666666666666,6.083333333333333,,6.116666666666666,6.116666666666666,,53.016666666666666,59.53333333333333,59.63333333333333,59.66666666666666,59.7,0.0,85.8,,11.0,,0.0,0.0
13,13,2023-12-18 13:00:00,4.5,4.716666666666667,,4.733333333333333,4.75,,41.11666666666667,46.25,46.41666666666666,46.45,46.45,0.0,85.8,,11.0,,0.0,0.0
14,14,2023-12-18 14:00:00,3.2666666666666666,3.6666666666666665,,3.7,3.716666666666667,,31.133333333333333,35.0,35.1,35.13333333333333,35.13333333333333,0.0,85.52333333333333,,11.0,,0.0,0.0
15,15,2023-12-18 15:00:00,3.033333333333333,3.4,,3.4166666666666665,3.433333333333333,,30.066666666666663,33.8,33.86666666666667,33.86666666666667,33.88333333333333,0.0,85.3,,11.0,,0.0,0.0
16,16,2023-12-18 16:00:00,2.9833333333333334,3.05,,3.066666666666667,3.066666666666667,,28.2,31.6,31.65,31.65,31.666666666666668,0.0,85.11666666666666,,11.0,,0.0,0.0
17,17,2023-12-18 17:00:00,3.0,3.083333333333333,,3.1166666666666667,3.1166666666666667,,28.116666666666667,31.6,31.683333333333334,31.683333333333334,31.683333333333334,0.0,85.06666666666666,,11.0,,0.0,0.0
18,18,2023-12-18 18:00:00,3.0166666666666666,3.183333333333333,,3.2,3.2333333333333334,,29.383333333333333,32.983333333333334,33.016666666666666,33.03333333333333,33.03333333333333,0.0,84.9,,11.0,,0.0,0.0
19,19,2023-12-18 19:00:00,3.0,3.0338983050847457,,3.0338983050847457,3.0508474576271185,,27.25423728813559,30.71186440677966,30.779661016949152,30.8135593220339,30.8135593220339,0.0,84.91016949152544,,11.508474576271189,,0.0,0.0847457627118644
20,20,2023-12-18 20:00:00,2.9833333333333334,3.0,,3.0,3.0,,26.466666666666665,29.65,29.75,29.766666666666666,29.8,0.0,84.93666666666667,,11.85,,0.0,0.0
21,21,2023-12-18 21:00:00,2.816666666666667,2.9833333333333334,,2.9833333333333334,2.9833333333333334,,24.75,27.83333333333333,27.883333333333333,27.9,27.9,0.0,84.83,,12.0,,0.0,0.0
22,22,2023-12-18 22:00:00,2.2,2.466666666666667,,2.4833333333333334,2.5,,21.7,24.4,24.416666666666668,24.416666666666668,24.416666666666668,0.0,84.71000000000001,,12.0,,0.0,0.0
