,Timestamp,PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status
720,2023-12-25 12:00:00,9.266666666666667,12.466666666666669,,14.6,15.666666666666666,,65.66666666666667,80.13333333333334,83.33333333333333,83.86666666666666,84.13333333333334,0.0,82.70666666666666,,18.0,,0.0,0.0
721,2023-12-25 12:15:00,9.666666666666666,12.666666666666666,,14.6,15.666666666666666,,67.4,81.8,84.8,85.33333333333333,85.46666666666667,0.0,82.6,,18.0,,0.0,0.0
722,2023-12-25 12:30:00,9.4,12.066666666666666,,13.866666666666667,14.733333333333333,,66.53333333333333,80.06666666666666,82.66666666666667,83.33333333333333,83.4,0.0,82.6,,18.0,,0.0,0.0
723,2023-12-25 12:45:00,8.266666666666667,10.2,,11.266666666666667,12.066666666666666,,59.46666666666667,70.46666666666667,72.2,72.73333333333333,72.86666666666666,0.0,82.6,,18.0,,0.0,0.0
724,2023-12-25 13:00:00,7.266666666666667,9.0,,10.066666666666666,10.666666666666666,,52.4,62.2,63.8,64.13333333333334,64.13333333333334,0.0,82.6,,18.0,,0.0,0.0
725,2023-12-25 13:15:00,5.066666666666666,6.733333333333333,,7.4,7.666666666666667,,37.4,44.53333333333333,45.86666666666667,46.0,46.13333333333333,0.0,82.67999999999999,,18.0,,0.0,0.0
726,2023-12-25 13:30:00,4.4,5.4,,6.066666666666666,6.4,,31.53333333333333,37.46666666666667,38.53333333333333,38.8,38.93333333333333,0.0,82.8,,18.0,,0.0,0.0
727,2023-12-25 13:45:00,4.0,4.933333333333334,,5.666666666666667,5.733333333333333,,27.866666666666667,33.0,34.0,34.2,34.2,0.0,82.84666666666666,,18.0,,0.0,0.0
728,2023-12-25 14:00:00,3.6666666666666665,4.666666666666667,,5.333333333333333,5.733333333333333,,26.2,31.466666666666665,32.333333333333336,32.53333333333333,32.8,0.0,82.9,,18.0,,0.0,0.0
729,2023-12-25 14:15:00,3.6666666666666665,4.466666666666667,,5.0,5.266666666666667,,26.2,30.933333333333334,31.8,31.933333333333334,32.0,0.0,82.9,,18.0,,0.0,0.0
730,2023-12-25 14:30:00,3.8,4.6,,5.066666666666666,5.266666666666667,,27.133333333333333,32.0,32.8,32.86666666666667,32.93333333333333,0.0,82.9,,18.0,,0.0,0.0
731,2023-12-25 14:45:00,4.0,4.866666666666666,,5.4,5.533333333333333,,27.6,32.8,33.733333333333334,33.86666666666667,33.86666666666667,0.0,82.9,,18.0,,0.0,0.0
732,2023-12-25 15:00:00,3.933333333333333,4.733333333333333,,5.2,5.6,,27.466666666666665,32.46666666666667,33.4,33.46666666666667,33.46666666666667,0.0,83.04666666666667,,18.0,,0.0,0.0
733,2023-12-25 15:15:00,3.8666666666666663,4.666666666666667,,5.533333333333333,5.733333333333333,,28.4,33.666666666666664,34.53333333333333,34.733333333333334,34.733333333333334,0.0,83.1,,18.0,,0.0,0.0
734,2023-12-25 15:30:00,4.0,5.0,,5.866666666666666,6.0,,29.33333333333333,34.93333333333333,36.0,36.13333333333333,36.2,0.0,83.1,,18.0,,0.0,0.0
735,2023-12-25 15:45:00,4.0,4.933333333333334,,5.6,5.866666666666666,,30.2,35.266666666666666,36.13333333333333,36.333333333333336,36.333333333333336,0.0,83.1,,18.0,,0.0,0.0
736,2023-12-25 16:00:00,4.2,5.2,,5.733333333333333,5.866666666666666,,31.133333333333333,36.66666666666666,37.6,37.66666666666666,37.73333333333333,0.0,83.1,,18.0,,0.0,0.0
737,2023-12-25 16:15:00,4.0,4.933333333333334,,5.466666666666667,5.733333333333333,,30.066666666666663,35.46666666666667,36.266666666666666,36.4,36.4,0.0,83.00666666666666,,18.0,,0.0,0.0
738,2023-12-25 16:30:00,4.0,5.066666666666666,,5.866666666666666,6.133333333333334,,31.666666666666668,37.333333333333336,38.266666666666666,38.4,38.4,0.0,83.02,,18.0,,0.0,0.0
739,2023-12-25 16:45:00,4.4,5.333333333333333,,5.933333333333334,6.066666666666666,,32.4,37.93333333333333,38.73333333333333,38.93333333333333,38.93333333333333,0.0,83.1,,18.0,,0.0,0.0
740,2023-12-25 17:00:00,4.266666666666667,5.066666666666666,,5.8,6.0,,32.666666666666664,38.13333333333333,38.73333333333333,39.0,39.06666666666667,0.0,83.1,,18.0,,0.0,0.0
