,Unnamed: 0,Timestamp,PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status
0,0,2023-12-18 00:00:00,1.1833333333333331,1.55,,1.6666666666666667,1.7166666666666666,,12.433333333333334,14.333333333333334,14.45,14.45,14.466666666666669,0.0,84.43,,8.0,,0.0,0.0
1,1,2023-12-18 01:00:00,1.0833333333333333,1.4,,1.5666666666666669,1.5666666666666669,,12.183333333333334,14.083333333333334,14.133333333333333,14.133333333333333,14.15,0.0,84.4,,8.0,,0.0,0.0
2,2,2023-12-18 02:00:00,1.9,2.1333333333333333,,2.2,2.2333333333333334,,17.783333333333335,20.383333333333333,20.566666666666663,20.6,20.6,0.0,84.66666666666667,,8.0,,0.0,0.0
3,3,2023-12-18 03:00:00,2.033333333333333,2.2666666666666666,,2.3,2.35,,17.533333333333335,20.28333333333333,20.416666666666668,20.433333333333334,20.433333333333334,0.0,85.03666666666666,,8.0,,0.0,0.0
4,4,2023-12-18 04:00:00,1.4333333333333331,1.6,,1.6166666666666667,1.6166666666666667,,13.916666666666666,15.983333333333333,16.033333333333335,16.033333333333335,16.033333333333335,0.0,85.28,,8.0,,0.0,0.0
5,5,2023-12-18 05:00:00,2.433333333333333,2.6,,2.65,2.7,,21.25,24.616666666666667,24.75,24.78333333333333,24.8,0.0,85.43666666666667,,8.0,,0.0,0.0
6,6,2023-12-18 06:00:00,2.4166666666666665,2.5166666666666666,,2.533333333333333,2.533333333333333,,21.28333333333333,24.433333333333334,24.53333333333333,24.53333333333333,24.53333333333333,0.0,85.76,,8.766666666666667,,0.5333333333333333,0.0
7,7,2023-12-18 07:00:00,8.266666666666667,8.85,,8.85,8.883333333333333,,74.01666666666667,84.91666666666667,85.15,85.15,85.16666666666667,0.0,86.09333333333333,,9.6,,0.0666666666666666,0.0
8,8,2023-12-18 08:00:00,12.05,12.716666666666669,,12.716666666666669,12.716666666666669,,106.85,122.4,122.76666666666668,122.81666666666666,122.83333333333331,0.0,86.34666666666666,,10.0,,0.0,0.0
9,9,2023-12-18 09:00:00,3.05,3.1666666666666665,,3.183333333333333,3.183333333333333,,27.316666666666663,31.23333333333333,31.366666666666667,31.366666666666667,31.366666666666667,0.0,86.03999999999999,,10.0,,0.0,0.0
10,10,2023-12-18 10:00:00,3.2666666666666666,3.683333333333333,,3.7,3.7,,30.3,34.7,34.86666666666667,34.86666666666667,34.86666666666667,0.0,86.0,,10.0,,0.0,0.0
11,11,2023-12-18 11:00:00,5.183333333333334,5.583333333333333,,5.6,5.616666666666666,,45.93333333333333,52.66666666666666,52.86666666666667,52.86666666666667,52.86666666666667,0.0,86.0,,10.0,,0.0,0.0
12,12,2023-12-18 12:00:00,5.733333333333333,6.033333333333333,,6.033333333333333,6.066666666666666,,50.2,57.66666666666666,57.833333333333336,57.88333333333333,57.9,0.0,86.00666666666666,,10.0,,0.0,0.0
13,13,2023-12-18 13:00:00,4.466666666666667,4.8,,4.816666666666666,4.816666666666666,,39.73333333333333,45.55,45.75,45.766666666666666,45.766666666666666,0.0,85.95666666666666,,10.016666666666667,,0.0,0.0
14,14,2023-12-18 14:00:00,3.3666666666666667,3.85,,3.9,3.9,,30.633333333333333,35.13333333333333,35.333333333333336,35.36666666666667,35.36666666666667,0.0,85.53999999999999,,10.0,,0.0,0.0
15,15,2023-12-18 15:00:00,3.1333333333333333,3.4833333333333334,,3.5166666666666666,3.533333333333333,,29.266666666666666,33.6,33.71666666666667,33.75,33.766666666666666,0.0,85.37333333333332,,10.45,,0.0,0.0
16,16,2023-12-18 16:00:00,3.0,3.2,,3.216666666666667,3.216666666666667,,27.516666666666666,31.5,31.566666666666663,31.566666666666663,31.58333333333333,0.0,85.44,,10.75,,0.0,0.0
17,17,2023-12-18 17:00:00,3.0166666666666666,3.1,,3.1333333333333333,3.183333333333333,,27.383333333333333,31.5,31.683333333333334,31.73333333333333,31.766666666666666,0.0,85.20333333333333,,11.0,,0.0,0.0
18,18,2023-12-18 18:00:00,3.0166666666666666,3.25,,3.316666666666667,3.35,,28.116666666666667,32.25,32.416666666666664,32.43333333333333,32.43333333333333,0.0,85.16333333333333,,11.0,,0.0,0.0
19,19,2023-12-18 19:00:00,3.0,3.0166666666666666,,3.0166666666666666,3.0166666666666666,,26.116666666666667,30.03333333333333,30.1,30.116666666666667,30.116666666666667,0.0,85.20166666666665,,11.0,,0.0,0.3333333333333333
20,20,2023-12-18 20:00:00,2.9833333333333334,3.0,,3.0,3.0,,24.83333333333333,28.45,28.53333333333333,28.53333333333333,28.55,0.0,89.33833333333334,,10.133333333333333,,0.0,4.0
21,21,2023-12-18 21:00:00,2.816666666666667,2.95,,2.95,2.95,,23.45,26.916666666666668,27.016666666666666,27.03333333333333,27.03333333333333,0.0,90.0,,10.0,,0.0,4.0
22,22,2023-12-18 22:00:00,2.1666666666666665,2.466666666666667,,2.466666666666667,2.466666666666667,,20.416666666666668,23.416666666666668,23.466666666666665,23.5,23.5,0.0,90.0,,10.0,,0.0,4.0
23,23,2023-12-18 23:00:00,2.0,2.0166666666666666,,2.0166666666666666,2.0166666666666666,,17.4,20.016666666666666,20.066666666666663,20.15,20.15,0.0,90.0,,10.0,,0.0,4.0
24,24,2023-12-19 00:00:00,1.9666666666666663,1.9833333333333327,,1.9833333333333327,1.9833333333333327,,14.9,17.033333333333335,17.1,17.1,17.1,0.0,90.0,,10.0,,0.0,4.0
25,25,2023-12-19 01:00:00,1.95,2.0,,2.0,2.0,,14.883333333333333,17.033333333333335,17.066666666666666,17.066666666666666,17.066666666666666,0.0,90.0,,10.866666666666667,,0.0,4.0
26,26,2023-12-19 02:00:00,3.283333333333333,3.6,,3.65,3.65,,29.23333333333333,33.53333333333333,33.61666666666667,33.61666666666667,33.61666666666667,0.0,90.15166666666666,,11.0,,0.0,4.0
27,27,2023-12-19 03:00:00,4.0,4.066666666666666,,4.066666666666666,4.066666666666666,,34.583333333333336,39.75,39.95,39.95,39.95,0.0,90.53,,11.0,,0.0,4.0
28,28,2023-12-19 04:00:00,4.016666666666667,4.05,,4.05,4.05,,34.35,39.38333333333333,39.55,39.55,39.55,0.0,90.78333333333332,,11.0,,0.0,4.0
29,29,2023-12-19 05:00:00,4.416666666666667,4.75,,4.75,4.75,,38.43333333333333,44.083333333333336,44.18333333333333,44.2,44.2,0.0,90.9,,11.0,,0.0,4.0
30,30,2023-12-19 06:00:00,5.016666666666667,5.25,,5.25,5.25,,43.7,50.16666666666666,50.266666666666666,50.28333333333333,50.28333333333333,0.0,90.915,,11.0,,0.0,4.0
31,31,2023-12-19 07:00:00,3.571428571428572,3.75,,3.803571428571429,3.803571428571429,,30.053571428571427,34.5,34.642857142857146,34.642857142857146,34.642857142857146,0.0,89.33035714285714,,10.946428571428571,,0.0,3.946428571428572
32,32,2023-12-19 08:00:00,57.16666666666666,60.68333333333333,,60.833333333333336,60.833333333333336,,508.25,582.7,584.3333333333334,584.5333333333333,584.7,0.0,85.94333333333334,,10.416666666666666,,0.0,0.4666666666666667
33,33,2023-12-19 09:00:00,4.7,4.833333333333333,,4.866666666666666,4.866666666666666,,41.61666666666667,47.71666666666667,47.833333333333336,47.85,47.86666666666667,0.0,85.32666666666665,,10.0,,0.0,3.0
34,34,2023-12-19 10:00:00,1.933333333333333,2.0,,2.0,2.0,,15.4,17.65,17.7,17.733333333333334,17.733333333333334,0.0,85.01,,10.0,,0.0,0.0
