,Unnamed: 0,Timestamp,PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status
0,0,2023-12-18 00:00:00,1.95,2.0,,2.0,2.0,,11.366666666666667,13.283333333333331,13.35,13.383333333333333,13.383333333333333,0.0,84.61333333333332,,17.0,,0.0,0.0
1,1,2023-12-18 01:00:00,1.9833333333333327,2.0,,2.0,2.0,,10.95,12.816666666666666,12.85,12.85,12.85,0.0,84.6,,17.0,,0.0,0.0
2,2,2023-12-18 02:00:00,2.6333333333333333,2.833333333333333,,2.8833333333333333,2.8833333333333333,,16.083333333333332,18.98333333333333,19.03333333333333,19.03333333333333,19.05,0.0,84.77833333333334,,17.0,,0.0,0.0
3,3,2023-12-18 03:00:00,2.6666666666666665,2.833333333333333,,2.8833333333333333,2.9,,16.533333333333335,19.45,19.5,19.5,19.5,0.0,85.24333333333333,,17.0,,0.0,0.0
4,4,2023-12-18 04:00:00,2.2,2.25,,2.3,2.3,,12.733333333333333,15.066666666666666,15.1,15.1,15.1,0.0,85.53333333333333,,17.0,,0.0,0.0
5,5,2023-12-18 05:00:00,3.15,3.466666666666667,,3.5166666666666666,3.5166666666666666,,19.53333333333333,23.066666666666663,23.133333333333333,23.133333333333333,23.133333333333333,0.0,85.69666666666667,,17.083333333333332,,0.0,0.0
6,6,2023-12-18 06:00:00,3.316666666666667,3.5,,3.5,3.5,,19.7,23.1,23.25,23.25,23.266666666666666,0.0,88.46833333333333,,17.366666666666667,,2.8,0.0
7,7,2023-12-18 07:00:00,9.166666666666666,9.783333333333331,,9.8,9.8,,56.71666666666667,66.6,66.75,66.78333333333333,66.8,0.0,86.94833333333334,,18.316666666666663,,0.0,0.0
8,8,2023-12-18 08:00:00,16.0,17.0,,17.0,17.0,,99.2,116.25,116.56666666666666,116.56666666666666,116.56666666666666,0.0,86.475,,19.0,,0.0,0.0
9,9,2023-12-18 09:00:00,4.033333333333333,4.183333333333334,,4.183333333333334,4.183333333333334,,24.366666666666667,28.6,28.683333333333334,28.7,28.7,0.0,86.39666666666668,,19.0,,0.0,0.0
10,10,2023-12-18 10:00:00,4.4,4.8,,4.833333333333333,4.833333333333333,,27.78333333333333,32.6,32.68333333333333,32.7,32.7,0.0,86.4,,19.0,,0.0,0.0
11,11,2023-12-18 11:00:00,6.733333333333333,7.233333333333333,,7.283333333333333,7.283333333333333,,41.75,48.9,49.03333333333333,49.03333333333333,49.03333333333333,0.0,86.4,,19.0,,0.0,0.0
12,12,2023-12-18 12:00:00,7.466666666666667,8.0,,8.033333333333333,8.05,,46.05,54.083333333333336,54.21666666666667,54.266666666666666,54.28333333333333,0.0,86.4,,19.23333333333333,,0.0,0.0
13,13,2023-12-18 13:00:00,5.833333333333333,6.2,,6.216666666666667,6.216666666666667,,35.63333333333333,41.85,42.0,42.016666666666666,42.016666666666666,0.0,86.18666666666667,,19.5,,0.0,0.0
14,14,2023-12-18 14:00:00,4.3,4.733333333333333,,4.783333333333333,4.783333333333333,,27.183333333333334,31.85,31.966666666666665,31.98333333333333,31.98333333333333,0.0,85.65,,20.0,,0.0,0.0
15,15,2023-12-18 15:00:00,4.066666666666666,4.5,,4.516666666666667,4.55,,26.133333333333333,30.666666666666668,30.716666666666665,30.75,30.766666666666666,0.0,85.50500000000001,,20.0,,0.0,0.0
16,16,2023-12-18 16:00:00,3.966666666666667,4.05,,4.066666666666666,4.066666666666666,,24.166666666666668,28.3,28.416666666666668,28.416666666666668,28.416666666666668,0.0,85.39666666666668,,20.0,,0.0,0.0
17,17,2023-12-18 17:00:00,3.966666666666667,4.066666666666666,,4.066666666666666,4.066666666666666,,24.316666666666663,28.53333333333333,28.616666666666667,28.633333333333333,28.633333333333333,0.0,85.21,,20.0,,0.0,0.0
18,18,2023-12-18 18:00:00,4.016666666666667,4.266666666666667,,4.283333333333333,4.333333333333333,,25.266666666666666,29.633333333333333,29.73333333333333,29.766666666666666,29.8,0.0,85.1,,20.0,,0.0,0.0
19,19,2023-12-18 19:00:00,3.9,4.0,,4.0,4.0,,23.28333333333333,27.383333333333333,27.433333333333334,27.45,27.466666666666665,0.0,85.11666666666666,,20.0,,0.0,0.0
20,20,2023-12-18 20:00:00,3.716666666666667,3.966666666666667,,3.966666666666667,3.983333333333333,,22.48333333333333,26.416666666666668,26.5,26.5,26.5,0.0,85.1,,20.0,,0.0,0.0
21,21,2023-12-18 21:00:00,3.4,3.733333333333333,,3.75,3.75,,21.416666666666668,25.1,25.166666666666668,25.166666666666668,25.166666666666668,0.0,85.15666666666667,,20.0,,0.0,0.0
22,22,2023-12-18 22:00:00,3.0166666666666666,3.083333333333333,,3.083333333333333,3.083333333333333,,18.766666666666666,21.933333333333334,21.966666666666665,21.98333333333333,21.98333333333333,0.0,85.1,,20.95,,0.0,0.0
23,23,2023-12-18 23:00:00,2.683333333333333,2.8666666666666667,,2.8666666666666667,2.8666666666666667,,16.033333333333335,18.75,18.78333333333333,18.78333333333333,18.78333333333333,0.2666666666666666,85.10999999999999,,21.0,,0.0,0.2666666666666666
24,24,2023-12-19 00:00:00,2.1166666666666667,2.3,,2.316666666666667,2.333333333333333,,14.166666666666666,16.45,16.483333333333334,16.5,16.516666666666666,0.0,85.12999999999998,,21.0,,0.0,0.0
25,25,2023-12-19 01:00:00,2.0,2.1666666666666665,,2.183333333333333,2.183333333333333,,13.333333333333334,15.633333333333333,15.716666666666669,15.716666666666669,15.733333333333333,0.0,85.25666666666666,,21.0,,0.0,0.0
26,26,2023-12-19 02:00:00,4.216666666666667,4.433333333333334,,4.466666666666667,4.483333333333333,,25.966666666666665,30.4,30.516666666666666,30.516666666666666,30.516666666666666,0.0,85.28666666666666,,21.0,,0.0,0.0
27,27,2023-12-19 03:00:00,5.116666666666666,5.516666666666667,,5.533333333333333,5.55,,32.21666666666667,37.81666666666667,37.86666666666667,37.86666666666667,37.86666666666667,0.0,85.71499999999999,,21.0,,0.0,0.0
28,28,2023-12-19 04:00:00,5.1,5.583333333333333,,5.583333333333333,5.583333333333333,,32.2,37.68333333333333,37.8,37.8,37.81666666666667,0.0,86.12666666666668,,21.0,,0.0,0.0
29,29,2023-12-19 05:00:00,5.833333333333333,6.05,,6.05,6.05,,35.46666666666667,41.68333333333333,41.766666666666666,41.78333333333333,41.81666666666667,0.0,86.2,,21.0,,0.0,0.0
30,30,2023-12-19 06:00:00,6.6,6.966666666666667,,6.983333333333333,7.0,,40.6,47.56666666666667,47.68333333333333,47.7,47.71666666666667,0.0,86.355,,21.716666666666665,,0.0,0.0
31,31,2023-12-19 07:00:00,4.483333333333333,4.9,,4.95,5.016666666666667,,27.55,32.46666666666667,32.65,32.666666666666664,32.68333333333333,0.0,85.04666666666667,,20.966666666666665,,0.0,0.2
32,32,2023-12-19 08:00:00,71.53333333333333,75.7,,75.76666666666667,75.8,,444.23333333333335,520.8166666666667,521.9833333333333,522.1,522.2,0.0,85.26833333333333,,19.816666666666663,,0.0,0.0
33,33,2023-12-19 09:00:00,6.316666666666666,6.7,,6.7,6.7,,39.333333333333336,46.083333333333336,46.15,46.15,46.16666666666666,0.0,85.26333333333334,,19.0,,0.0,0.0
34,34,2023-12-19 10:00:00,2.1333333333333333,2.3666666666666667,,2.3833333333333333,2.3833333333333333,,14.183333333333334,16.55,16.65,16.65,16.666666666666668,0.0,85.05333333333333,,19.0,,0.0,0.1333333333333333
35,35,2023-12-19 11:00:00,2.183333333333333,2.466666666666667,,2.466666666666667,2.466666666666667,,14.583333333333334,17.15,17.15,17.15,17.166666666666668,0.0,84.92333333333335,,19.383333333333333,,0.0,0.0
36,36,2023-12-19 12:00:00,2.1,2.1333333333333333,,2.1333333333333333,2.1333333333333333,,12.95,15.166666666666666,15.216666666666669,15.216666666666669,15.216666666666669,0.0,84.78,,20.0,,0.0,0.0
37,37,2023-12-19 13:00:00,1.2,1.2833333333333334,,1.2833333333333334,1.2833333333333334,,8.533333333333333,9.95,9.983333333333333,9.983333333333333,9.983333333333333,0.0,84.67833333333333,,20.0,,0.0,0.0
38,38,2023-12-19 14:00:00,1.1833333333333331,1.2833333333333334,,1.2833333333333334,1.2833333333333334,,8.35,9.816666666666666,9.833333333333334,9.833333333333334,9.833333333333334,0.0,84.7,,20.466666666666665,,0.0,0.0
39,39,2023-12-19 15:00:00,1.0333333333333334,1.15,,1.1833333333333331,1.1833333333333331,,7.966666666666667,9.3,9.3,9.3,9.3,0.0,84.73666666666666,,21.0,,0.0,0.0
40,40,2023-12-19 16:00:00,1.1166666666666667,1.2333333333333334,,1.2333333333333334,1.2333333333333334,,8.266666666666667,9.783333333333331,9.783333333333331,9.783333333333331,9.783333333333331,0.0,84.7,,21.0,,0.0,0.0
41,41,2023-12-19 17:00:00,1.0333333333333334,1.2333333333333334,,1.25,1.25,,8.1,9.533333333333331,9.566666666666666,9.566666666666666,9.566666666666666,0.0,84.7,,21.0,,0.0,0.0
42,42,2023-12-19 18:00:00,1.0166666666666666,1.05,,1.05,1.05,,7.866666666666666,9.183333333333334,9.216666666666669,9.216666666666669,9.233333333333333,0.0,84.7,,21.0,,0.0,0.0
43,43,2023-12-19 19:00:00,1.1166666666666667,1.2833333333333334,,1.2833333333333334,1.2833333333333334,,8.416666666666666,9.866666666666667,9.883333333333333,9.883333333333333,9.883333333333333,0.0,84.64333333333333,,21.0,,0.0,0.0
44,44,2023-12-19 20:00:00,1.0333333333333334,1.0666666666666669,,1.0666666666666669,1.0833333333333333,,7.483333333333333,8.783333333333333,8.833333333333334,8.833333333333334,8.833333333333334,0.0,84.60333333333332,,21.0,,0.0,0.0
45,45,2023-12-19 21:00:00,1.0,1.0,,1.0,1.0,,6.6,7.766666666666667,7.8,7.8,7.8,0.0,84.675,,21.0,,0.0,3.866666666666666
46,46,2023-12-19 22:00:00,1.0,1.1,,1.1,1.1,,6.983333333333333,8.183333333333334,8.216666666666667,8.216666666666667,8.216666666666667,0.0,84.7,,21.0,,0.0,4.0
47,47,2023-12-19 23:00:00,1.0,1.0166666666666666,,1.0166666666666666,1.0166666666666666,,7.216666666666667,8.55,8.55,8.55,8.55,0.0,84.7,,21.0,,0.0,4.0
48,48,2023-12-20 00:00:00,1.0,1.0,,1.0,1.0,,6.1,7.166666666666667,7.166666666666667,7.166666666666667,7.166666666666667,0.0,84.66333333333334,,21.0,,0.0,4.0
49,49,2023-12-20 01:00:00,1.0,1.0,,1.0,1.0,,5.566666666666666,6.566666666666666,6.583333333333333,6.583333333333333,6.583333333333333,0.0,84.6,,21.0,,0.0,4.0
50,50,2023-12-20 02:00:00,1.6166666666666667,1.7,,1.7166666666666666,1.7166666666666666,,9.816666666666666,11.383333333333333,11.433333333333334,11.45,11.45,0.0,84.48333333333333,,20.23333333333333,,0.0,4.0
51,51,2023-12-20 03:00:00,3.216666666666667,3.466666666666667,,3.4833333333333334,3.5,,20.183333333333334,23.73333333333333,23.85,23.85,23.85,0.0,84.4,,20.0,,0.0,4.0
52,52,2023-12-20 04:00:00,2.45,2.566666666666667,,2.566666666666667,2.6,,14.716666666666669,17.316666666666666,17.333333333333332,17.35,17.35,0.0,84.4,,20.0,,0.0,4.0
53,53,2023-12-20 05:00:00,1.0166666666666666,1.1166666666666667,,1.1166666666666667,1.1166666666666667,,7.8,9.016666666666667,9.05,9.05,9.05,0.0,84.46000000000001,,20.0,,0.0,4.0
54,54,2023-12-20 06:00:00,1.8,1.9666666666666663,,1.9666666666666663,1.9666666666666663,,11.366666666666667,13.4,13.4,13.4,13.4,0.0,84.93333333333334,,19.9,,0.0,0.6666666666666666
55,55,2023-12-20 07:00:00,4.65,4.85,,4.85,4.883333333333334,,28.83333333333333,33.78333333333333,33.916666666666664,33.93333333333333,33.93333333333333,0.0,84.73666666666666,,19.3,,0.0,0.1333333333333333
56,56,2023-12-20 08:00:00,10.416666666666666,11.033333333333331,,11.133333333333333,11.15,,64.16666666666667,75.41666666666667,75.63333333333334,75.66666666666667,75.66666666666667,0.0,84.645,,19.316666666666663,,0.0,0.0666666666666666
57,57,2023-12-20 09:00:00,5.566666666666666,5.966666666666667,,5.983333333333333,5.983333333333333,,34.833333333333336,40.85,41.03333333333333,41.05,41.05,0.0,84.53333333333333,,19.0,,0.0,0.0
58,58,2023-12-20 10:00:00,4.016666666666667,4.25,,4.25,4.25,,25.53333333333333,30.016666666666666,30.1,30.1,30.1,0.0,84.26666666666667,,19.0,,0.0,0.0666666666666666
59,59,2023-12-20 11:00:00,3.4833333333333334,3.7666666666666666,,3.7666666666666666,3.7666666666666666,,21.55,25.28333333333333,25.3,25.316666666666663,25.316666666666663,0.0,84.36666666666666,,18.15,,0.0,0.0
60,60,2023-12-20 12:00:00,2.316666666666667,2.333333333333333,,2.333333333333333,2.333333333333333,,14.416666666666666,16.8,16.833333333333332,16.833333333333332,16.85,0.0,84.34333333333333,,18.0,,0.0,0.0
61,61,2023-12-20 13:00:00,1.45,1.5833333333333333,,1.5833333333333333,1.5833333333333333,,9.716666666666669,11.4,11.416666666666666,11.416666666666666,11.416666666666666,0.0,84.4,,18.883333333333333,,0.0,0.0
62,62,2023-12-20 14:00:00,1.1333333333333333,1.2833333333333334,,1.2833333333333334,1.2833333333333334,,8.433333333333334,9.9,9.933333333333334,9.933333333333334,9.933333333333334,0.0,84.4,,20.0,,0.0,0.0
